co,PT08.S1(CO),NMHC(GT),benzene,PT08.S2(NMHC),nox,PT08.S3(NOx),no2,PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour_sin,hour_cos,co_lag1,co_std_3h,no2_lag1,no2_std_3h,nox_lag1,nox_std_3h,benzene_lag1,benzene_std_3h,PT08.S1(CO)_lag1,PT08.S1(CO)_diff,PT08.S2(NMHC)_lag1,PT08.S2(NMHC)_diff,PT08.S3(NOx)_lag1,PT08.S3(NOx)_diff,PT08.S4(NO2)_lag1,PT08.S4(NO2)_diff,PT08.S5(O3)_lag1,PT08.S5(O3)_diff,heat_index
4.1,1510.0,275.0,19.5,1282.0,522.0,419.0,169.0,1726.0,1812.0,19.4,47.5,1.061,0.49999999999999994,-0.8660254037844387,4.1,0.11547005383787945,158.0,12.52996408614097,522.0,0.0,20.6,0.635085296109042,1592.0,-82.0,1478.0,-196.0,360.0,59.0,1975.0,-249.0,1874.0,-62.0,921.4999999999999
3.4,1421.0,275.0,15.8,1172.0,522.0,474.0,172.0,1513.0,1726.0,21.4,38.7,0.9724,0.258819045102521,-0.9659258262890682,4.1,0.4041451884327256,169.0,7.371114795830803,522.0,0.0,19.5,2.5146238950057116,1510.0,-89.0,1282.0,-110.0,419.0,55.0,1726.0,-213.0,1812.0,-86.0,828.18
2.0,1169.0,275.0,10.3,987.0,337.0,596.0,143.0,1285.0,1184.0,22.9,29.3,0.8077,1.2246467991473532e-16,-1.0,3.4,1.0692676621563593,172.0,15.947831618540366,522.0,106.80979980007683,15.8,4.629254799641073,1421.0,-252.0,1172.0,-185.0,474.0,122.0,1513.0,-228.0,1726.0,-542.0,670.97
1.9,1187.0,275.0,11.0,1014.0,272.0,578.0,133.0,1315.0,1131.0,24.2,26.5,0.7869,-0.2588190451025208,-0.9659258262890683,2.0,0.8386497083606058,143.0,20.256686138984236,337.0,129.7112177107264,10.3,2.993882651897511,1169.0,18.0,987.0,27.0,596.0,-18.0,1285.0,30.0,1184.0,-53.0,641.3
2.4,1171.0,275.0,11.9,1045.0,322.0,570.0,141.0,1291.0,1149.0,24.5,23.1,0.6968,-0.4999999999999997,-0.8660254037844388,1.9,0.2645751311064536,133.0,5.291502622127564,272.0,34.03429642776585,11.0,0.8020806277006678,1187.0,-16.0,1014.0,31.0,578.0,-8.0,1315.0,-24.0,1131.0,18.0,565.95
2.4,1175.0,275.0,11.7,1040.0,362.0,582.0,153.0,1268.0,1185.0,23.1,22.8,0.6346,-0.7071067811865471,-0.7071067811865479,2.4,0.2886751345948072,141.0,10.06644591369348,322.0,45.09249752822531,11.9,0.47258156262465206,1171.0,4.0,1045.0,-5.0,570.0,12.0,1291.0,-23.0,1149.0,36.0,526.6800000000001
2.2,1216.0,275.0,12.0,1050.0,361.0,564.0,149.0,1311.0,1244.0,23.3,23.8,0.6738,-0.8660254037844385,-0.5000000000000004,2.4,0.1154700538379096,153.0,6.110100926606376,362.0,22.810816147891277,11.7,0.15275252316345006,1175.0,41.0,1040.0,10.0,582.0,-18.0,1268.0,43.0,1185.0,59.0,554.5400000000001
2.5,1239.0,275.0,12.3,1062.0,431.0,558.0,159.0,1299.0,1380.0,23.2,23.3,0.6562,-0.9659258262890683,-0.25881904510252063,2.2,0.15275252316518262,149.0,5.033222956845462,361.0,40.128958787050095,12.0,0.29999999999913957,1216.0,23.0,1050.0,12.0,564.0,-6.0,1311.0,-12.0,1244.0,136.0,540.56
3.9,1463.0,275.0,20.6,1383.0,522.0,440.0,172.0,1636.0,1727.0,22.7,25.5,0.6944,-1.0,-1.8369701987210297e-16,2.5,0.9073771725877438,159.0,11.532562594670052,431.0,80.72793816269086,12.3,4.880915214724918,1239.0,224.0,1062.0,321.0,558.0,-118.0,1299.0,337.0,1380.0,347.0,578.85
4.1,1616.0,275.0,20.6,1610.0,522.0,374.0,172.0,1909.0,2021.0,21.0,29.2,0.7192,-0.9659258262890684,0.2588190451025203,3.9,0.8717797887081309,172.0,7.505553499463994,522.0,52.53887449624685,20.6,4.792007234273916,1463.0,153.0,1383.0,227.0,440.0,-66.0,1636.0,273.0,1727.0,294.0,613.1999999999999
4.1,1663.0,275.0,20.6,1597.0,522.0,366.0,172.0,1906.0,2159.0,19.5,35.6,0.7978,-0.8660254037844386,0.5000000000000001,4.1,0.11547005383789255,172.0,0.0,522.0,0.0,20.6,0.0,1616.0,47.0,1610.0,-13.0,374.0,-8.0,1909.0,-3.0,2021.0,138.0,694.2
3.9,1445.0,275.0,18.8,1263.0,522.0,464.0,172.0,1500.0,1844.0,18.8,37.3,0.8031,-0.7071067811865477,0.7071067811865474,4.1,0.11547005383789255,172.0,0.0,522.0,0.0,20.6,1.039230484541556,1663.0,-218.0,1597.0,-334.0,366.0,98.0,1906.0,-406.0,2159.0,-315.0,701.24
2.4,1293.0,275.0,12.1,1052.0,393.0,536.0,172.0,1332.0,1593.0,17.7,39.7,0.799,-0.5000000000000004,0.8660254037844384,3.9,0.9291573243177539,172.0,0.0,522.0,74.4781847254556,18.8,4.479211240088308,1445.0,-152.0,1263.0,-211.0,464.0,72.0,1500.0,-168.0,1844.0,-251.0,702.69
2.3,1354.0,275.0,13.0,1084.0,369.0,502.0,158.0,1380.0,1651.0,16.7,45.2,0.8506,-0.25881904510252157,0.9659258262890681,2.4,0.8962886439832483,172.0,8.082903768653708,393.0,82.28608630867842,12.1,3.636390151418449,1293.0,61.0,1052.0,32.0,536.0,-34.0,1332.0,48.0,1593.0,58.0,754.84
1.9,1251.0,275.0,9.9,973.0,314.0,559.0,144.0,1277.0,1482.0,15.9,47.0,0.8434,0.0,1.0,2.3,0.26457513110645675,158.0,13.999999999999392,369.0,40.50102879351163,13.0,1.5947831618538888,1354.0,-103.0,1084.0,-111.0,502.0,57.0,1380.0,-103.0,1651.0,-169.0,747.3000000000001
1.7,1222.0,275.0,8.1,902.0,294.0,590.0,133.0,1256.0,1384.0,15.1,50.2,0.8543,0.25881904510252074,0.9659258262890683,1.9,0.3055050463303885,144.0,12.529964086140989,314.0,38.83726732576557,9.9,2.478574859336007,1251.0,-29.0,973.0,-71.0,559.0,31.0,1277.0,-21.0,1482.0,-98.0,758.02
0.9,1044.0,275.0,3.8,702.0,165.0,746.0,109.0,1099.0,1101.0,15.3,49.2,0.8493,0.49999999999999994,0.8660254037844387,1.7,0.529150262212919,133.0,17.89785834487792,294.0,80.872327364391,8.1,3.1342197327775363,1222.0,-178.0,902.0,-200.0,590.0,156.0,1256.0,-157.0,1384.0,-283.0,752.7600000000001
0.7,1006.0,275.0,3.1,659.0,143.0,791.0,94.0,1082.0,999.0,13.1,56.1,0.8416,0.7071067811865476,0.7071067811865476,0.9,0.5291502622129204,109.0,19.672315572905553,165.0,81.57409719594469,3.8,2.70739727413589,1044.0,-38.0,702.0,-43.0,746.0,45.0,1099.0,-17.0,1101.0,-102.0,734.91
0.6,953.0,275.0,2.5,583.0,93.0,889.0,73.0,1043.0,895.0,13.3,54.4,0.8287,0.8660254037844386,0.5000000000000001,0.7,0.15275252316520607,94.0,18.08314132002461,143.0,36.8962509387292,3.1,0.6506407098633836,1006.0,-53.0,659.0,-76.0,791.0,98.0,1082.0,-39.0,999.0,-104.0,723.52
0.6,959.0,275.0,2.5,598.0,111.0,878.0,76.0,1045.0,904.0,12.4,58.3,0.8364,0.9659258262890683,0.25881904510252074,0.6,0.05773502691899521,73.0,11.357816691599705,93.0,25.324559884304826,2.5,0.3464101615110848,953.0,6.0,583.0,15.0,889.0,-11.0,1043.0,2.0,895.0,9.0,722.92
0.6,949.0,275.0,2.5,607.0,105.0,884.0,74.0,1043.0,851.0,12.9,56.0,0.8292,1.0,6.123233995736766e-17,0.6,0.0,76.0,1.5275252316455754,111.0,9.165151389936446,2.5,0.0,959.0,-10.0,598.0,9.0,878.0,6.0,1045.0,-2.0,904.0,-53.0,722.4
0.7,1073.0,275.0,4.9,760.0,173.0,727.0,73.0,1128.0,1052.0,11.9,59.6,0.8294,0.9659258262890683,-0.25881904510252063,0.6,0.05773502691899521,74.0,1.5275252316455754,105.0,37.64748774265941,2.5,1.3856406460544586,949.0,124.0,607.0,153.0,884.0,-157.0,1043.0,85.0,851.0,201.0,709.24
3.1,1499.0,275.0,19.8,1291.0,522.0,444.0,107.0,1653.0,1609.0,13.4,55.1,0.8444,0.8660254037844387,-0.4999999999999998,0.7,1.4153915830374768,73.0,19.34769581457478,173.0,223.72378803634894,4.9,9.372477438400818,1073.0,426.0,760.0,531.0,727.0,-283.0,1128.0,525.0,1052.0,557.0,738.34
3.4,1404.0,275.0,15.0,1149.0,522.0,469.0,115.0,1523.0,1614.0,16.1,46.4,0.8436,0.7071067811865476,-0.7071067811865475,3.1,1.4798648586948735,107.0,22.300971578236574,522.0,201.49524394717778,19.8,7.605480480109913,1499.0,-95.0,1291.0,-142.0,444.0,25.0,1653.0,-130.0,1609.0,5.0,747.0400000000001
3.5,1465.0,275.0,18.1,1241.0,522.0,434.0,132.0,1572.0,1774.0,17.9,42.2,0.8557,0.49999999999999994,-0.8660254037844387,3.4,0.20816659994659972,115.0,12.767145334803043,522.0,0.0,15.0,2.433789911502939,1404.0,61.0,1149.0,92.0,469.0,-35.0,1523.0,49.0,1614.0,160.0,755.38
3.2,1474.0,275.0,15.3,1158.0,522.0,469.0,155.0,1476.0,1802.0,18.2,43.2,0.8926,0.258819045102521,-0.9659258262890682,3.5,0.15275252316517576,132.0,20.074859899884338,522.0,0.0,18.1,1.7097758137642733,1465.0,9.0,1241.0,-83.0,434.0,35.0,1572.0,-96.0,1774.0,28.0,786.24
3.2,1611.0,275.0,17.8,1233.0,522.0,413.0,140.0,1687.0,1741.0,16.0,67.9,1.2217,1.2246467991473532e-16,-1.0,3.2,0.1732050807568716,155.0,11.676186592090685,522.0,0.0,15.3,1.537313674346717,1474.0,137.0,1158.0,75.0,469.0,-56.0,1476.0,211.0,1802.0,-61.0,1086.4
3.3,1590.0,275.0,17.3,1219.0,522.0,410.0,147.0,1677.0,1830.0,17.6,59.7,1.188,-0.2588190451025208,-0.9659258262890683,3.2,0.05773502691891606,140.0,7.505553499464175,522.0,0.0,17.8,1.3228756555323087,1611.0,-21.0,1233.0,-14.0,413.0,-3.0,1687.0,-10.0,1741.0,89.0,1050.72
3.0,1422.0,275.0,14.1,1120.0,489.0,476.0,161.0,1525.0,1696.0,20.9,43.4,1.0618,-0.4999999999999997,-0.8660254037844388,3.3,0.15275252316517787,147.0,10.692676621562965,522.0,19.052558883230624,17.3,2.00748598998847,1590.0,-168.0,1219.0,-99.0,410.0,66.0,1677.0,-152.0,1830.0,-134.0,907.06
2.0,1273.0,275.0,10.3,988.0,288.0,563.0,123.0,1387.0,1257.0,24.1,33.3,0.9881,-0.7071067811865471,-0.7071067811865479,3.0,0.6806859285554018,161.0,19.218047073865716,489.0,126.65306944562873,14.1,3.504283093586997,1422.0,-149.0,1120.0,-132.0,476.0,87.0,1525.0,-138.0,1696.0,-439.0,802.53
2.3,1296.0,275.0,11.0,1014.0,323.0,543.0,142.0,1401.0,1305.0,22.9,35.2,0.9694,-0.8660254037844385,-0.5000000000000004,2.0,0.5131601439446861,123.0,18.999999999999606,288.0,107.37938970460219,10.3,2.022374841615513,1273.0,23.0,988.0,26.0,563.0,-20.0,1387.0,14.0,1257.0,48.0,806.08
2.2,1247.0,275.0,10.3,989.0,301.0,557.0,143.0,1383.0,1183.0,22.2,36.2,0.956,-0.9659258262890683,-0.25881904510252063,2.3,0.15275252316518995,142.0,11.269427669583953,323.0,17.691806012946266,11.0,0.404145188431756,1296.0,-49.0,1014.0,-25.0,543.0,14.0,1401.0,-18.0,1305.0,-122.0,803.64
2.7,1359.0,275.0,14.6,1135.0,335.0,505.0,153.0,1500.0,1347.0,21.3,37.8,0.9462,-1.0,-1.8369701987210297e-16,2.2,0.26457513110645486,143.0,6.08276253029702,301.0,17.2433562084937,10.3,2.3072349974228303,1247.0,112.0,989.0,146.0,557.0,-52.0,1383.0,117.0,1183.0,164.0,805.14
4.1,1726.0,275.0,20.6,1570.0,522.0,359.0,172.0,2021.0,1947.0,20.1,43.2,1.0051,-0.9659258262890684,0.2588190451025203,2.7,0.9848857801796078,153.0,14.730919862655774,335.0,118.99999999999758,14.6,5.173329037798887,1359.0,367.0,1135.0,435.0,505.0,-146.0,1500.0,521.0,1347.0,600.0,868.3200000000002
4.1,1818.0,275.0,20.6,1675.0,522.0,330.0,172.0,2143.0,2129.0,18.8,49.1,1.0538,-0.8660254037844386,0.5000000000000001,4.1,0.8082903768654712,172.0,10.969655114602316,522.0,107.96450033845612,20.6,3.4641016151377952,1726.0,92.0,1570.0,105.0,359.0,-29.0,2021.0,122.0,1947.0,182.0,923.08
4.1,1667.0,275.0,20.6,1410.0,522.0,383.0,172.0,1818.0,1948.0,18.2,52.2,1.0795,-0.7071067811865477,0.7071067811865474,4.1,0.0,172.0,0.0,522.0,0.0,20.6,0.0,1818.0,-151.0,1675.0,-265.0,330.0,53.0,2143.0,-325.0,2129.0,-181.0,950.04
4.0,1549.0,275.0,17.8,1233.0,522.0,424.0,172.0,1648.0,1804.0,17.4,57.3,1.1288,-0.5000000000000004,0.8660254037844384,4.1,0.05773502691888443,172.0,0.0,522.0,0.0,20.6,1.6165807537310812,1667.0,-118.0,1410.0,-177.0,383.0,41.0,1818.0,-170.0,1948.0,-144.0,997.0199999999999
2.7,1385.0,275.0,11.9,1045.0,449.0,496.0,159.0,1462.0,1572.0,17.0,56.6,1.0902,-0.25881904510252157,0.9659258262890681,4.0,0.78102496759066,172.0,7.505553499464312,522.0,42.14656965083106,17.8,4.441095960833695,1549.0,-164.0,1233.0,-188.0,424.0,72.0,1648.0,-186.0,1804.0,-232.0,962.2
2.0,1320.0,275.0,9.3,950.0,316.0,542.0,135.0,1428.0,1426.0,16.2,66.3,1.208,0.0,1.0,2.7,1.0148891565092186,159.0,18.770544300401077,449.0,104.44615837836865,11.9,4.355456348076458,1385.0,-65.0,1045.0,-95.0,496.0,46.0,1462.0,-34.0,1572.0,-146.0,1074.06
1.5,1205.0,275.0,6.3,828.0,239.0,622.0,128.0,1344.0,1170.0,15.3,73.3,1.2655,0.25881904510252074,0.9659258262890683,2.0,0.6027713773341671,135.0,16.258331197675783,316.0,106.23715608643214,9.3,2.8023799409309817,1320.0,-115.0,950.0,-122.0,542.0,80.0,1428.0,-84.0,1426.0,-256.0,1121.49
1.0,1099.0,275.0,4.0,709.0,165.0,727.0,109.0,1263.0,1000.0,15.2,73.3,1.2556,0.49999999999999994,0.8660254037844387,1.5,0.49999999999999717,128.0,13.453624047073054,239.0,75.50496672405039,6.3,2.6576932353700973,1205.0,-106.0,828.0,-119.0,622.0,105.0,1344.0,-81.0,1170.0,-170.0,1114.1599999999999
1.0,1106.0,275.0,4.1,715.0,152.0,714.0,101.0,1279.0,949.0,13.9,80.4,1.2694,0.7071067811865476,0.7071067811865476,1.0,0.28867513459481003,109.0,13.868429375142462,165.0,46.92902442341509,4.0,1.2999999999993852,1099.0,7.0,709.0,6.0,727.0,-13.0,1263.0,16.0,1000.0,-51.0,1117.5600000000002
0.9,1099.0,275.0,4.1,718.0,144.0,714.0,96.0,1300.0,905.0,13.6,82.8,1.2817,0.8660254037844386,0.5000000000000001,1.0,0.05773502691895447,101.0,6.55743852430046,152.0,10.59874206373592,4.1,0.05773502690424063,1106.0,-7.0,715.0,3.0,714.0,0.0,1279.0,21.0,949.0,-44.0,1126.08
0.8,1042.0,275.0,3.3,671.0,126.0,754.0,87.0,1255.0,845.0,13.7,82.0,1.277,0.9659258262890683,0.25881904510252074,0.9,0.09999999999999652,96.0,7.0945988845961026,144.0,13.316656236970767,4.1,0.46188021534982526,1099.0,-57.0,718.0,-47.0,714.0,40.0,1300.0,-45.0,905.0,-60.0,1123.3999999999999
0.6,980.0,275.0,2.5,621.0,132.0,858.0,81.0,1190.0,692.0,13.7,78.0,1.2174,1.0,6.123233995736766e-17,0.8,0.15275252316519405,87.0,7.549834435269303,126.0,9.16515138993041,3.3,0.799999999998871,1042.0,-62.0,671.0,-50.0,754.0,104.0,1255.0,-65.0,845.0,-153.0,1068.6
1.0,1138.0,275.0,5.4,782.0,228.0,705.0,100.0,1321.0,926.0,14.1,75.5,1.2065,0.9659258262890683,-0.25881904510252063,0.6,0.19999999999999918,81.0,9.71253485622119,132.0,57.236352085018844,2.5,1.4977761292434821,980.0,158.0,621.0,161.0,858.0,-153.0,1190.0,131.0,692.0,234.0,1064.55
3.2,1517.0,275.0,17.4,1222.0,522.0,437.0,146.0,1750.0,1470.0,14.8,73.6,1.2331,0.8660254037844387,-0.4999999999999998,1.0,1.3999999999999988,100.0,33.421549934136515,228.0,203.2043306625126,5.4,7.8995780478030735,1138.0,379.0,782.0,440.0,705.0,-268.0,1321.0,429.0,926.0,544.0,1089.28
4.1,1537.0,275.0,20.6,1374.0,522.0,384.0,158.0,1941.0,1660.0,16.0,67.8,1.2276,0.7071067811865476,-0.7071067811865475,3.2,1.5947831618540886,146.0,30.615900008546493,522.0,169.74097914174789,17.4,8.013322240702234,1517.0,20.0,1222.0,152.0,437.0,-53.0,1750.0,191.0,1470.0,190.0,1084.8
2.7,1296.0,275.0,11.1,1017.0,369.0,526.0,136.0,1494.0,1360.0,18.4,59.2,1.2398,0.49999999999999994,-0.8660254037844387,4.1,0.7094598884597509,158.0,11.015141094571531,522.0,88.33459118600778,20.6,4.833563212924118,1537.0,-241.0,1374.0,-357.0,384.0,142.0,1941.0,-447.0,1660.0,-300.0,1089.28
1.6,1255.0,275.0,9.5,958.0,260.0,579.0,117.0,1420.0,1215.0,20.4,50.5,1.1954,0.258819045102521,-0.9659258262890682,2.7,1.2529964086141632,136.0,20.51828452868281,369.0,131.61433559203488,11.1,6.000277771348001,1296.0,-41.0,1017.0,-59.0,526.0,53.0,1494.0,-74.0,1360.0,-145.0,1030.1999999999998
1.4,1367.0,275.0,13.6,1105.0,371.0,503.0,140.0,1578.0,1391.0,21.3,46.6,1.1628,1.2246467991473532e-16,-1.0,1.6,0.6999999999999973,117.0,12.288205727443847,260.0,63.51640208113932,9.5,2.0663978319770018,1255.0,112.0,958.0,147.0,579.0,-76.0,1420.0,158.0,1215.0,176.0,992.58
2.3,1473.0,275.0,17.0,1210.0,513.0,462.0,169.0,1686.0,1521.0,20.4,49.8,1.1765,-0.2588190451025208,-0.9659258262890683,1.4,0.4725815626252573,140.0,26.057628441590477,371.0,126.8161398771181,13.6,3.7554404979087175,1367.0,106.0,1105.0,105.0,503.0,-41.0,1578.0,108.0,1391.0,130.0,1015.9199999999998
2.1,1422.0,275.0,15.8,1175.0,471.0,474.0,163.0,1647.0,1483.0,21.1,47.8,1.1813,-0.4999999999999997,-0.8660254037844388,2.3,0.47258156262525647,169.0,15.307950004272938,513.0,72.94746968423597,17.0,1.7243356208502996,1473.0,-51.0,1210.0,-35.0,462.0,12.0,1686.0,-39.0,1521.0,-38.0,1008.58
1.4,1378.0,275.0,14.3,1125.0,378.0,502.0,144.0,1601.0,1380.0,21.5,47.8,1.206,-0.7071067811865471,-0.7071067811865479,2.1,0.47258156262525647,163.0,13.051181300300753,471.0,69.08690179765757,15.8,1.3527749258468271,1422.0,-44.0,1175.0,-50.0,474.0,28.0,1647.0,-46.0,1483.0,-103.0,1027.7
3.4,1446.0,275.0,17.5,1224.0,445.0,471.0,153.0,1706.0,1450.0,21.7,47.4,1.2184,-0.8660254037844385,-0.5000000000000004,1.4,1.014889156509219,144.0,9.50438495292144,378.0,47.98263574807659,14.3,1.6010413278030167,1378.0,68.0,1125.0,99.0,502.0,-31.0,1601.0,105.0,1380.0,70.0,1028.58
3.8,1473.0,275.0,17.8,1235.0,483.0,468.0,164.0,1702.0,1519.0,21.0,49.8,1.2208,-0.9659258262890683,-0.25881904510252063,3.4,1.285820101465724,153.0,10.016652800877118,445.0,53.16327052893363,17.5,1.9399312702601978,1446.0,27.0,1224.0,11.0,471.0,-3.0,1706.0,-4.0,1450.0,69.0,1045.8
4.1,1619.0,275.0,20.6,1411.0,522.0,417.0,172.0,1908.0,1684.0,20.4,51.9,1.2261,-1.0,-1.8369701987210297e-16,3.8,0.35118845842840674,164.0,9.53939201416878,483.0,38.50108223585938,17.8,1.7097758137643813,1473.0,146.0,1235.0,176.0,468.0,-51.0,1702.0,206.0,1519.0,165.0,1058.76
4.1,1673.0,275.0,20.6,1484.0,522.0,397.0,172.0,2008.0,1812.0,19.4,56.3,1.25,-0.9659258262890684,0.2588190451025203,4.1,0.17320508075684865,172.0,4.618802153515682,522.0,22.516660498372747,20.6,1.6165807537310952,1619.0,54.0,1411.0,73.0,417.0,-20.0,1908.0,100.0,1684.0,128.0,1092.2199999999998
4.1,1605.0,275.0,20.6,1397.0,522.0,420.0,172.0,1891.0,1710.0,18.8,58.3,1.2514,-0.8660254037844386,0.5000000000000001,4.1,0.0,172.0,0.0,522.0,0.0,20.6,0.0,1673.0,-68.0,1484.0,-87.0,397.0,23.0,2008.0,-117.0,1812.0,-102.0,1096.04
3.9,1460.0,275.0,16.7,1201.0,486.0,466.0,155.0,1685.0,1591.0,18.2,61.0,1.2634,-0.7071067811865477,0.7071067811865474,4.1,0.11547005383786596,172.0,9.814954576222995,522.0,20.784609690801897,20.6,2.251666049839633,1605.0,-145.0,1397.0,-196.0,420.0,46.0,1891.0,-206.0,1710.0,-119.0,1110.2
3.1,1407.0,275.0,14.0,1117.0,402.0,486.0,137.0,1596.0,1521.0,17.7,63.3,1.2729,-0.5000000000000004,0.8660254037844384,3.9,0.5291502622129063,155.0,17.502380790433037,486.0,61.57921727335547,16.7,3.3181320046074285,1460.0,-53.0,1201.0,-84.0,466.0,20.0,1685.0,-89.0,1591.0,-70.0,1120.4099999999999
2.0,1286.0,275.0,10.1,982.0,268.0,550.0,117.0,1458.0,1353.0,17.7,63.5,1.27,-0.25881904510252157,0.9659258262890681,3.1,0.9539392014169404,137.0,19.00876990584391,402.0,109.9515044614341,14.0,3.3181320046073566,1407.0,-121.0,1117.0,-135.0,486.0,64.0,1596.0,-138.0,1521.0,-168.0,1123.95
2.5,1372.0,275.0,12.1,1054.0,350.0,504.0,128.0,1534.0,1463.0,17.1,66.9,1.2926,0.0,1.0,2.0,0.5507570547286031,117.0,10.016652800876939,268.0,67.55738301621516,10.1,1.9502136635078646,1286.0,86.0,982.0,72.0,550.0,-46.0,1458.0,76.0,1353.0,110.0,1143.9900000000002
2.2,1312.0,275.0,10.5,995.0,312.0,527.0,124.0,1488.0,1447.0,16.8,69.0,1.3135,0.25881904510252074,0.9659258262890683,2.5,0.25166114784234483,128.0,5.5677643628283935,350.0,41.03656905736278,12.1,1.058300524425495,1372.0,-60.0,1054.0,-59.0,504.0,23.0,1534.0,-46.0,1463.0,-16.0,1159.2
1.5,1205.0,275.0,7.2,867.0,243.0,601.0,108.0,1361.0,1294.0,16.6,70.0,1.3078,0.49999999999999994,0.8660254037844387,2.2,0.5131601439446826,124.0,10.583005244257489,312.0,54.243279153578726,10.5,2.4986663109211844,1312.0,-107.0,995.0,-128.0,527.0,74.0,1488.0,-127.0,1447.0,-153.0,1162.0
1.2,1167.0,275.0,6.4,829.0,202.0,622.0,89.0,1360.0,1172.0,16.1,71.3,1.2955,0.7071067811865476,0.7071067811865476,1.5,0.5131601439446845,108.0,17.52141546793466,243.0,55.59076661940585,7.2,2.1733231083601514,1205.0,-38.0,867.0,-38.0,601.0,21.0,1361.0,-1.0,1294.0,-122.0,1147.93
1.0,1122.0,275.0,6.0,811.0,181.0,641.0,92.0,1336.0,1122.0,16.2,71.2,1.3013,0.8660254037844386,0.5000000000000001,1.2,0.25166114784235377,89.0,10.214368964028665,202.0,31.533051443420536,6.4,0.6110100926597117,1167.0,-45.0,829.0,-18.0,622.0,19.0,1360.0,-24.0,1172.0,-50.0,1153.44
0.8,1126.0,275.0,5.3,779.0,139.0,663.0,84.0,1309.0,1103.0,16.3,69.8,1.2853,0.9659258262890683,0.25881904510252074,1.0,0.199999999999997,92.0,4.041451884324637,181.0,32.07802986469398,6.0,0.5567764362817558,1122.0,4.0,811.0,-32.0,641.0,22.0,1336.0,-27.0,1122.0,-19.0,1137.74
0.6,1121.0,275.0,4.9,757.0,156.0,672.0,83.0,1293.0,1113.0,16.1,70.0,1.2739,1.0,6.123233995736766e-17,0.8,0.1999999999999994,84.0,4.932882862313978,139.0,21.126602503327135,5.3,0.5567764362816959,1126.0,-5.0,779.0,-22.0,663.0,9.0,1309.0,-16.0,1103.0,10.0,1127.0
1.1,1135.0,275.0,5.7,797.0,175.0,651.0,80.0,1325.0,1109.0,16.1,69.5,1.2623,0.9659258262890683,-0.25881904510252063,0.6,0.2516611478423576,83.0,2.0816659994606534,156.0,18.00925687899408,4.9,0.39999999999816527,1121.0,14.0,757.0,40.0,672.0,-21.0,1293.0,32.0,1113.0,-4.0,1118.95
1.7,1248.0,275.0,9.0,939.0,281.0,565.0,93.0,1458.0,1229.0,16.5,68.1,1.2653,0.8660254037844387,-0.4999999999999998,1.1,0.5507570547286086,80.0,6.8068592855523935,175.0,67.35725647619631,5.7,2.1733231083601043,1135.0,113.0,797.0,142.0,651.0,-86.0,1325.0,133.0,1109.0,120.0,1123.6499999999999
2.1,1325.0,275.0,10.9,1010.0,322.0,513.0,106.0,1522.0,1404.0,17.4,65.0,1.2775,0.7071067811865476,-0.7071067811865475,1.7,0.5033222956847127,93.0,12.999999999999169,281.0,75.85732221304163,9.0,2.6312227829152537,1248.0,77.0,939.0,71.0,565.0,-52.0,1458.0,64.0,1229.0,175.0,1131.0
2.3,1347.0,275.0,10.6,1000.0,369.0,510.0,115.0,1490.0,1450.0,18.4,60.2,1.2623,0.49999999999999994,-0.8660254037844387,2.1,0.30550504633037995,106.0,11.060440015357125,322.0,44.034077712604024,10.9,1.0214368964025684,1325.0,22.0,1010.0,-10.0,513.0,-3.0,1522.0,-32.0,1404.0,46.0,1107.68
2.1,1317.0,275.0,9.3,952.0,366.0,541.0,124.0,1443.0,1393.0,19.1,57.5,1.2569,0.258819045102521,-0.9659258262890682,2.3,0.11547005383789799,115.0,8.999999999998943,369.0,26.312227829145925,10.6,0.8504900548110621,1347.0,-30.0,1000.0,-48.0,510.0,31.0,1490.0,-47.0,1450.0,-57.0,1098.25
1.9,1243.0,275.0,8.3,912.0,301.0,579.0,113.0,1406.0,1227.0,21.2,48.4,1.2028,1.2246467991473532e-16,-1.0,2.1,0.1999999999999851,124.0,5.859465277080719,366.0,38.42308333974392,9.3,1.1532562594666766,1317.0,-74.0,952.0,-40.0,541.0,38.0,1443.0,-37.0,1393.0,-166.0,1026.08
1.7,1169.0,275.0,6.6,841.0,232.0,623.0,104.0,1361.0,1040.0,22.3,43.9,1.1695,-0.2588190451025208,-0.9659258262890683,1.9,0.19999999999998744,113.0,10.016652800876859,301.0,67.00994951000243,8.3,1.3650396819624773,1243.0,-74.0,912.0,-71.0,579.0,44.0,1406.0,-45.0,1227.0,-187.0,978.97
1.3,1085.0,275.0,5.1,769.0,156.0,711.0,85.0,1264.0,820.0,23.7,39.4,1.1366,-0.4999999999999997,-0.8660254037844388,1.7,0.30550504633038283,104.0,14.29452109492699,232.0,72.52815545244019,6.6,1.6010413278026352,1169.0,-84.0,841.0,-72.0,623.0,88.0,1361.0,-97.0,1040.0,-220.0,933.78
1.3,1177.0,275.0,7.9,896.0,169.0,616.0,94.0,1374.0,1011.0,23.1,41.2,1.1523,-0.7071067811865471,-0.7071067811865479,1.3,0.23094010767584347,85.0,9.504384952921047,156.0,40.648903224238275,5.1,1.4011899704651065,1085.0,92.0,769.0,127.0,711.0,-95.0,1264.0,110.0,820.0,191.0,951.7200000000001
